,id_client,amount,total_purchase,recency
783,0A28bA82690,2,56701.4,373
784,0A2AA23A208,1,0.0,1189
785,0A2b3466004,1,26288.0,35
786,0A2b5024A65,1,0.0,981
787,0A2b5455069,1,0.0,30
788,0A2b830065A,1,0.0,963
789,0A30AAAA635,1,0.0,1378
790,0A3240bA320,1,20900.0,534
791,0A333AAbA6b,1,43989.0,125
792,0A3360b3640,1,0.0,1103
793,0A33886b60A,1,14440.0,940
794,0A33b302635,1,0.0,1079
795,0A3533343Ab,1,0.0,1339
796,0A359426590,1,11970.0,1176
797,0A3694A90b4,1,2992.0,1122
798,0A393906699,5,46050.0,163
799,0A3AA583688,1,0.0,1190
800,0A3b9568609,1,0.0,869
801,0A406b59228,1,0.0,1178
802,0A4254A5b50,1,10000.0,72
803,0A4343A5606,1,32500.0,926
804,0A43584804b,1,0.0,1203
805,0A438989652,1,12500.0,1133
806,0A444b25629,1,4950.0,778
807,0A45323b305,1,35191.2,187
808,0A456A4b609,1,0.0,1203
809,0A45A632886,2,0.0,854
810,0A46b26b660,2,35712.0,29
811,0A4880956A2,2,0.0,5
812,0A489322663,1,5747.5,174
813,0A4935AbA20,1,0.0,1365
814,0A4969A2624,1,0.0,43
815,0A4A56b9b03,3,29137.0,1161
816,0A4A8983640,2,0.0,1246
817,0A4b335b0A2,2,0.0,2038
818,0A4b4A8b633,2,6000.0,77
819,0A4b90346b3,1,26000.0,889
820,0A4bb5b2660,2,48417.42,562
821,0A502bbb68A,1,2500.0,1121
822,0A508944652,3,65148.25,1532
823,0A53952A648,1,27885.0,1073
824,0A53A4b4b48,1,24500.0,61
825,0A562A68339,1,0.0,1379
826,0A56b235069,3,51391.2,13
827,0A58A2AA805,1,30072.0,589
828,0A590A26602,1,10080.0,1387
829,0A5A24A9290,1,0.0,1379
830,0A5A2b44603,1,28192.5,656
831,0A5b2345098,1,0.0,22
832,0A60559A033,1,17996.25,1195
833,0A620844630,1,0.0,1378
834,0A635996538,1,2992.0,1119
835,0A6363A0699,2,38928.8,329
836,0A6388A4309,2,46039.0,107
837,0A63A324A0A,1,0.0,1192
838,0A650036000,1,20900.0,637
839,0A65633bA93,1,43989.0,181
840,0A68b02355b,1,2992.0,1122
841,0A696265983,1,0.0,1010
842,0A69665A86b,1,0.0,1090
843,0A6982029b0,2,0.0,873
844,0A69A9335b0,1,13425.0,905
845,0A6A0b5bAA4,1,0.0,1135
846,0A6A2246524,1,35191.2,282
847,0A6A38b0558,1,3900.0,1933
848,0A6A634524A,1,0.0,1135
849,0A6A8252658,1,30620.0,2052
850,0A6A98b42b0,1,0.0,1190
851,0A6Ab3A864b,2,21100.0,525
852,0A6b3060064,2,3705.0,963
853,0A6b5934983,1,0.0,1337
854,0A80Ab22200,1,0.0,931
855,0A829A98386,1,4828.5,231
856,0A82bA48535,1,2992.0,1122
857,0A846460069,1,0.0,1200
858,0A849b52044,2,35191.2,25
859,0A84b083AA0,1,0.0,1357
860,0A85A0230AA,1,0.0,30
861,0A8630bA954,2,0.0,866
862,0A8646529bb,1,0.0,1372
863,0A895A9b9b0,1,0.0,951
864,0A8A55AA0A0,1,0.0,1588
865,0A8A95543Ab,3,45800.1,216
866,0A8b0023A29,1,0.0,1358
867,0A9222889bb,1,0.0,1203
868,0A952268524,1,0.0,1384
869,0A95A23999b,1,0.0,589
870,0A963038A85,1,7996.0,1129
871,0A968332995,1,0.0,1373
872,0A9893429b3,1,0.0,1381
873,0A9996Ab606,1,0.0,188
874,0A9A36258A8,1,11200.0,1748
875,0A9A9442030,2,9652.5,167
876,0A9b2442AA2,1,0.0,439
877,0AA0929b050,1,0.0,1204
878,0AA09A445bA,1,39880.05,597
879,0AA438b4A96,1,0.0,30
880,0AA46329369,1,0.0,1373
881,0AA62b34b0A,1,17900.0,1374
882,0AA63422002,1,0.0,951
883,0AA68659620,2,9040.0,575
884,0AA6b858026,1,0.0,1097
885,0AA932A83A4,2,35191.2,195
886,0AAA2330380,1,0.0,1379
887,0AAA4022A28,1,0.0,478
888,0AAA80b0348,1,27000.0,343
889,0AAb583804b,1,0.0,1203
890,0AAb8b44698,1,30807.0,508
891,0AAb92034b0,1,0.0,1378
892,0AAb949930A,1,0.0,1409
893,0Ab24943b0b,1,0.0,1388
894,0Ab26448959,1,0.0,1379
895,0Ab2b38A300,1,0.0,1371
896,0Ab3b45A565,2,4125.0,539
897,0Ab46406500,2,47020.0,70
898,0Ab4b823490,1,0.0,1183
899,0Ab90669A9b,1,0.0,265
900,0AbA2b60009,1,0.0,1349
901,0Abb5343383,1,0.0,1079
902,0b02A3b6936,1,30600.0,89
903,0b048b23b42,1,24800.0,16
904,0b0582486A3,3,24652.5,113
905,0b059349693,1,19855.0,540
906,0b0620A4699,1,0.0,833
907,0b066A8564A,2,36467.25,784
908,0b068b56808,1,0.0,1330
909,0b06bb60b04,1,4160.0,1227
910,0b06bbA4b88,1,12500.0,1132
911,0b08b84b635,1,4275.0,888
912,0b093A25808,2,13425.0,1092
913,0b0b2908803,1,0.0,1385
914,0b0b33b46A6,1,0.0,999
915,0b20429463b,1,0.0,436
916,0b223A56b83,1,20900.0,1332
917,0b228423682,1,0.0,1098
918,0b22A535b0A,1,0.0,1413
919,0b22b99b308,2,61389.0,110
920,0b235592605,2,30920.0,1090
921,0b23643A648,1,0.0,1163
922,0b2465A9bbb,1,0.0,1216
923,0b24b05b9A2,2,46384.0,63
924,0b258082689,3,3900.0,1505
925,0b258494952,2,0.0,891
926,0b295660640,1,4575.0,979
927,0b29A958644,1,0.0,1023
928,0b2A60b5609,1,0.0,259
929,0b2AAb626b5,1,20900.0,503
930,0b349604b69,1,0.0,148
931,0b389080b0A,1,0.0,236
932,0b399042802,2,31500.0,348
933,0b3A0A0A9A0,1,33549.5,554
934,0b3A9403692,1,5208.0,1127
935,0b3b8385905,1,0.0,1378
936,0b408433b08,2,39825.0,35
937,0b424A35600,1,38100.0,2125
938,0b4345b9609,2,31400.0,1020
939,0b436468359,2,0.0,1182
940,0b4658b368A,1,26000.0,876
941,0b4Ab80b63A,1,0.0,1014
942,0b50b54b6A2,2,42656.0,181
943,0b526A6b650,2,0.0,101
944,0b552624680,1,0.0,1371
945,0b58492A469,1,0.0,1169
946,0b5Ab82b42A,1,0.0,1374
947,0b5b09526bb,1,0.0,1006
948,0b5b9A85652,1,0.0,993
949,0b640bAAb38,1,27000.0,475
950,0b662b89640,1,12540.0,509
951,0b66489b602,1,30620.0,1973
952,0b68A63269b,1,34785.0,1372
953,0b6A94b6636,1,0.0,1112
954,0b6b4b33b00,1,0.0,1176
955,0b6b5388623,1,57780.0,463
956,0b8089b4bA4,1,27986.0,754
957,0b80b39A405,7,40725.0,247
958,0b835225689,2,29299.0,167
959,0b84b6A663b,2,24300.0,344
960,0b859b8690b,1,0.0,30
961,0b860626659,3,29089.0,187
962,0b86b534bAb,2,9520.0,527
963,0b89005b946,1,0.0,476
964,0b894009b92,2,55180.62,609
965,0b8bb954b00,1,12500.0,1192
966,0b942365b00,1,4880.0,1231
967,0b952036b50,2,27000.0,366
968,0b95b444636,1,0.0,819
969,0b9AA096b40,1,7900.0,1644
970,0b9b9b48654,1,0.0,1378
971,0b9bb2666b9,2,26593.2,719
972,0bA239604b5,1,0.0,1332
973,0bA24488885,2,0.0,855
974,0bA30485906,2,24480.0,540
975,0bA48536669,1,0.0,1374
976,0bA6448b693,1,0.0,1365
977,0bA6505A694,1,29095.5,593
978,0bA844AA92b,1,0.0,30
979,0bA99450389,1,0.0,1183
980,0bAb694A602,3,32632.1,386
981,0bb40AAb692,1,0.0,1139
982,0bbb8044684,1,28720.0,202
983,20003064b,1,0.0,1017
984,20003242234,1,0.0,1476
985,20005084806,3,20400.98,89
986,20023892846,1,13566.0,607
987,20029Ab698,1,0.0,798
988,200342308b4,4,73054.47,1532
989,20034440259,1,42432.85,15
990,200384A04,1,0.0,1933
991,2003Abb922,1,0.0,1195
992,2003b25300,2,0.0,609
993,20040806200,1,0.0,1863
994,20049258842,1,9040.0,1189
995,2004A29069,1,17300.0,155
996,2005095A92,2,40200.0,1607
997,2005698644,1,29095.5,344
998,20059343800,1,0.0,112
999,2005946b29,1,0.0,608
1000,20065244885,1,0.0,1800
1001,20066b32b0,1,16800.0,225
1002,20069054b38,1,0.0,421
1003,2006A25A4A,1,38100.0,1864
1004,2008446A0b,1,38900.0,1673
1005,200850830b,1,0.0,2081
1006,2008b02AAA,1,0.0,1393
1007,2008b0A2bA5,1,0.0,1997
1008,2009bbA99,1,22990.0,778
1009,200A268882b,1,0.0,2051
1010,200A2AA62b,1,0.0,41
1011,200A399839,1,0.0,1541
1012,200A532423,1,15680.0,1506
1013,200A929b220,4,11740.0,1556
1014,200Ab39443,2,60695.0,110
1015,200b559285A,1,0.0,79
1016,200b59b6838,1,0.0,236
1017,2020905906,8,23950.0,135
1018,202285892A5,1,20900.0,1014
1019,2023A6b698,1,0.0,239
1020,2024289A934,1,2900.0,1926
1021,202449AA894,1,0.0,1745
1022,20246932880,1,0.0,345
1023,2025549458,1,0.0,250
1024,20266A28890,1,0.0,1364
1025,20268A2b808,2,0.0,2106
1026,2028054Ab4,1,0.0,1912
1027,20280b002,1,0.0,708
1028,2028459662,1,0.0,239
1029,2028595256,1,38900.0,1698
1030,2029A943b99,1,0.0,1569
1031,202A255999,1,0.0,1693
1032,202A25A063,2,0.0,504
1033,202A293300,1,4100.0,1681
1034,202b089080b,3,56092.18,531
1035,202b4696304,1,0.0,625
1036,202b6A0960,1,0.0,1678
1037,202bA66580b,1,0.0,1005
1038,2030929964,4,5445.0,57
1039,20323bA960,1,14850.0,1547
1040,2033236960,1,0.0,547
1041,20334338620,1,0.0,1731
1042,20339038349,1,0.0,2015
1043,2034894200,1,0.0,721
1044,2034AA56353,1,31984.0,743
1045,20359AAb88,1,0.0,35
1046,2035A49A26,1,0.0,1923
1047,2036A52988,1,0.0,407
1048,20388554800,1,0.0,2077
1049,2038b25098,2,5500.0,202
1050,2039056084b,1,6100.0,572
1051,2039452bA,1,0.0,2095
1052,203A45A944,1,0.0,1374
1053,203A98352,2,44041.0,1588
1054,203Ab04664,1,0.0,134
1055,203Ab50852,1,0.0,2049
1056,203b205bA6,1,13425.0,708
1057,203b5646000,1,0.0,280
1058,20405b34883,1,37181.4,835
1059,2043692b4b,1,17363.0,2073
1060,20443A336b,1,0.0,981
1061,20446896349,1,0.0,1504
1062,20454A4680,1,0.0,1084
1063,2045b460890,1,0.0,643
1064,2045bA8bA9,1,0.0,93
1065,2048229A23,1,1500.0,155
1066,20484928b83,1,0.0,1568
1067,204882036,1,0.0,931
1068,204A508Ab5,1,0.0,1511
1069,204A56300A,1,0.0,788
1070,204A822988,1,0.0,813
1071,204A8b36634,3,22090.0,2016
1072,204b455600,1,0.0,41
1073,204b84883,3,5310.0,590
1074,205000Abb0,1,0.0,1693
1075,2050424060,1,0.0,968
1076,205046A852,1,20900.0,436
1077,20526253649,1,0.0,2128
1078,2052A45b882,1,0.0,492
1079,2052b42069b,1,0.0,1785
1080,2053064A968,1,2850.0,1125
1081,2053298b829,1,0.0,1012
1082,205343A68b5,1,0.0,526
1083,2053959A858,2,0.0,317
1084,2053A02900,1,0.0,903
1085,2053b49A30,1,0.0,1912
1086,2053bA08882,2,0.0,82
1087,2054324b600,1,20900.0,765
1088,2054495A40,1,0.0,1790
1089,205462b6822,1,0.0,1331
1090,20546b9542,1,0.0,1193
1091,2054986046,1,15120.0,510
1092,2056596A64,1,38100.0,2045
1093,2059208A06,1,7110.0,779
1094,205A04A342,1,0.0,1024
1095,205A2088A6,1,0.0,964
1096,205A30b636,1,0.0,461
1097,205A50A955,1,20900.0,995
1098,205A65b459,1,0.0,1979
1099,205AA8b2828,1,30000.0,85
1100,205b25b40A,1,38900.0,1464
1101,205b6A6665,1,0.0,41
1102,206005A80,2,3200.0,1889
1103,20628b30349,1,3500.0,1882
1104,20629A45806,1,0.0,994
1105,2062A28525,1,0.0,882
1106,2062b0b20b,1,0.0,88
1107,206365A280,2,0.0,293
1108,2063860408b,3,80555.08,2070
1109,2064244263,1,39500.0,2028
1110,20643640b20,1,5310.0,1967
1111,206436AA46,1,0.0,582
1112,2065069b08,1,0.0,236
1113,2065295465,1,39500.0,1780
1114,206564490b,1,38100.0,1945
1115,206585b0b22,1,0.0,421
1116,2066940593,2,0.0,264
1117,2068244080,1,39980.0,904
1118,2068A45bb4,1,18810.0,554
1119,206925bA93,1,0.0,1650
1120,20693302b39,1,0.0,421
1121,206945bA09A,1,20900.0,440
1122,20699A4364,1,29985.0,1076
1123,206A88AA06,1,0.0,1870
1124,206AAA3A25,1,0.0,1514
1125,208023A5A,1,0.0,1788
1126,20803b896A,1,0.0,777
1127,20804349bb,1,0.0,1182
1128,20804AA330,1,0.0,2015
1129,208254005b,1,0.0,1714
1130,208258205A,1,5490.0,941
1131,20833954Ab2,1,17900.0,1798
1132,20848b662A,1,0.0,793
1133,2085030Ab34,1,0.0,471
1134,208539395,1,0.0,772
1135,20854455604,4,51440.0,1357
1136,208553983A,1,0.0,867
1137,2085649939,1,0.0,1981
1138,2088208b63,1,11200.0,1695
1139,20886bbA60,1,0.0,251
1140,20889939A6,1,0.0,2029
1141,208A09935b,1,38900.0,1710
1142,208b06860b,1,0.0,26
1143,2090438908,1,22050.0,100
1144,2090454423,1,39980.0,688
1145,209083344,2,34900.0,1590
1146,2090b6305,1,31120.0,1534
1147,20928009653,1,0.0,555
1148,2093569b95,1,0.0,232
1149,20938b8828,1,8333.33,1854
1150,20939b3669A,1,17900.0,2063
1151,2093b059A53,1,0.0,2037
1152,209460830A,1,38100.0,1983
1153,20946A66b3,1,0.0,120
1154,2094A6A9b88,1,0.0,421
1155,2094bA4Ab9,1,38100.0,2077
1156,2095306A80,1,0.0,2121
1157,2095bb436A,1,37981.0,770
1158,2096408555,1,0.0,114
1159,20983689253,1,0.0,192
1160,209836b252,1,0.0,1111
1161,20986b493b,1,0.0,643
1162,2098942338b,2,0.0,1182
1163,2098b2A8204,2,0.0,569
1164,2099453AA0,1,0.0,1745
1165,209A4bA2A6,1,0.0,1944
1166,209b06A800,2,0.0,58
1167,209b355200,1,0.0,485
1168,20A06Ab3049,1,6050.0,21
1169,20A2428A850,1,39500.0,2039
1170,20A460b265,1,33583.2,383
1171,20A4b040582,1,0.0,2092
1172,20A620A4600,1,0.0,1510
1173,20A66988880,1,0.0,1534
1174,20A66A00854,1,0.0,1545
1175,20A684543,1,0.0,424
1176,20A84280bA,1,0.0,776
1177,20A85bA62A,1,0.0,15
1178,20A86639848,2,0.0,1623
1179,20A86bA98b6,1,0.0,1233
1180,20A88283803,1,0.0,176
1181,20A8b0096,1,0.0,621
1182,20A95285840,1,3150.0,1654
1183,20A963bA899,1,0.0,873
1184,20Ab09A20,4,0.0,560
1185,20Ab50589b,1,5900.0,2021
1186,20Ab605093,1,0.0,484
1187,20Ab944AA4,1,0.0,2126
1188,20AbA849850,1,3752.5,796
1189,20AbA952863,1,5900.0,1813
1190,20b2bA862b2,1,22000.0,1678
1191,20b302b660,1,32140.8,51
1192,20b33Ab82,1,3752.5,896
1193,20b3AA3664,1,4950.0,131
1194,20b3b50AAb,1,0.0,1541
1195,20b4395A6b,1,0.0,178
1196,20b480A92,1,0.0,212
1197,20b60663220,2,3040.0,121
1198,20b6bb4Ab3,1,35682.15,545
1199,20b866AA20,1,0.0,275
1200,20b9440A28b,1,11200.0,1337
1201,20bAb6b52b,1,0.0,246
1202,20bb6AA324,1,31984.0,832
1203,20bbA4b202,1,0.0,1384
1204,22004A33864,1,0.0,336
1205,22005A09bb,1,3439.17,1430
1206,2200658b889,1,0.0,1476
1207,22006A8b864,1,36955.0,1708
1208,220090b93A,1,4500.0,867
1209,2200b05A826,2,35982.0,630
1210,2200b0A8888,1,5605.0,1584
1211,2200b8008b0,1,0.0,78
1212,220204A28A0,1,24266.67,1503
1213,22023829844,1,0.0,720
1214,22024468934,1,0.0,1931
1215,2202563300,1,0.0,590
1216,22025A8282A,4,81047.39,1849
1217,22025b4069b,1,0.0,1469
1218,220286A688A,1,20900.0,736
1219,2202A34530,1,0.0,119
1220,2202A664830,1,0.0,1381
1221,2202b064885,1,0.0,407
1222,2202bb4A8A0,1,0.0,412
1223,2203226668b,3,2950.0,1721
1224,22034826809,1,4702.5,77
1225,22036240860,1,0.0,1850
1226,220435398Ab,1,0.0,134
1227,22043829A49,1,0.0,163
1228,22048640800,1,0.0,212
1229,2204930300,1,5900.0,1513
1230,2204b685885,1,5500.0,462
1231,2204b85A80b,3,74929.35,513
1232,2205063A898,1,0.0,625
1233,22052206833,1,0.0,1105
1234,22052b5A866,1,37781.1,583
1235,22053b0464,1,22050.0,104
1236,220559b98Ab,1,0.0,468
1237,2205839438,1,36955.0,1449
1238,220584048b4,1,0.0,884
1239,2205A84b843,1,0.0,623
1240,2205Ab58824,3,100208.12,186
1241,2206065A859,1,0.0,1254
1242,2206264285b,2,0.0,335
1243,22062b39850,1,0.0,1231
1244,22063844852,1,0.0,1492
1245,22064265A04,3,7920.0,1601
1246,22064302824,1,0.0,1514
1247,22064355863,1,36400.0,1918
1248,220649948b4,1,0.0,1664
1249,220665A998b,1,0.0,1738
1250,220666300b,1,0.0,1479
1251,2206828952,1,10000.0,91
1252,220688AAb9,1,0.0,113
1253,2206b89523,3,14155.0,455
1254,22080558889,1,5490.0,897
1255,22085A69b4,1,0.0,2063
1256,2208665988A,1,0.0,1113
1257,2208b8b6843,1,0.0,1212
1258,22090b6684,1,0.0,239
1259,22093093b9,1,0.0,285
1260,220936A08b6,2,42860.0,1209
1261,22093A698b8,1,0.0,407
1262,220942b908,1,0.0,2029
1263,2209464340,1,37240.0,1475
1264,220948568A0,1,0.0,1462
1265,2209A08390,1,0.0,1185
1266,2209b4AA8A9,1,4100.0,1492
1267,220A039A86A,1,0.0,328
1268,220A3282850,1,20900.0,737
1269,220A4A5099,1,0.0,302
1270,220A96b9892,2,28655.0,210
1271,220A98A2304,1,5865.0,505
1272,220AA893828,1,0.0,134
1273,220Ab4A30A,1,0.0,2003
1274,220Ab95584A,1,0.0,177
1275,220b362582b,1,0.0,355
1276,220b585A824,1,0.0,345
1277,220b88A5802,1,9810.0,603
1278,220b9089846,1,0.0,2099
1279,220bA549A2,1,0.0,929
1280,220bAAA3349,1,0.0,1531
1281,220bb93699A,1,0.0,1359
1282,22202544020,3,4165.0,1518
1283,22206583844,1,0.0,1933
1284,222096033A5,1,33315.33,1078
1285,22223365892,1,4100.0,1654
1286,22223A9A886,1,9525.0,149
1287,22224A6A832,1,24266.67,1517
1288,222254564A,1,0.0,41
1289,22228306649,1,0.0,2081
1290,222293Ab890,1,0.0,22
1291,222298628A2,2,36955.0,1652
1292,2223049958,1,4950.0,775
1293,22232305A2,1,0.0,853
1294,222340A2600,1,0.0,244
1295,2223A366649,1,18900.0,1689
1296,22240AA0,1,43989.0,163
1297,2224423A8b9,1,0.0,93
1298,222453A6649,3,8450.0,1569
1299,2224628b8A2,1,13440.0,126
1300,2224659806,7,18280.0,855
1301,2224853025,1,0.0,778
1302,22248A4b805,1,0.0,964
1303,22254899A2,1,39980.0,819
1304,2225683999,1,0.0,1910
1305,222590b005,1,0.0,2003
1306,222623bA865,1,0.0,1360
1307,222640b839A,1,0.0,421
1308,22264599b9,1,14320.0,463
1309,22266305b,1,20900.0,622
1310,22268503844,1,5355.0,114
1311,2226A266863,1,0.0,547
1312,2226b324890,1,17900.0,175
1313,2226b600838,3,6715.0,953
1314,22284943802,1,38487.85,832
1315,22285364822,1,0.0,64
1316,2228594b844,1,0.0,572
1317,22288925809,2,0.0,467
1318,2228A83288,1,0.0,13
1319,2228b80b829,1,2600.0,1128
1320,222A346084A,1,0.0,2036
1321,222A3b238bb,2,12320.0,1889
1322,222A452429,2,41805.0,1819
1323,222A4b4082A,1,34290.0,2080
1324,222A65A464,2,54726.45,1617
1325,222A6A52803,1,4950.0,58
1326,222A9528634,1,0.0,1791
1327,222AAAb8839,1,0.0,1374
1328,222b006b8A9,1,2600.0,1482
1329,222b254b850,1,17900.0,1486
1330,222b333A46,2,38257.8,440
1331,222b3509898,1,17096.44,1192
1332,222b4AA3840,2,17080.0,1023
1333,222bA626862,2,34900.0,799
1334,222bb044890,1,0.0,916
1335,223042bb33,1,25760.0,822
1336,22306493880,1,0.0,643
1337,22306A26895,1,0.0,2100
1338,2230953460,1,31360.0,1517
1339,22309860824,1,0.0,356
1340,22320663800,1,0.0,2002
1341,22322505803,1,0.0,1496
1342,22322568805,6,4900.0,153
1343,22322A68882,1,10500.0,1512
1344,22323346865,4,57232.4,268
1345,223256390A,1,0.0,1692
1346,22325b98836,1,0.0,79
1347,22326A8A883,2,33065.0,523
1348,2232AA9A5b,1,0.0,1780
1349,2232Ab9A845,2,5400.0,2063
1350,2233254b835,1,13440.0,75
1351,2233395980,2,61900.0,104
1352,22334236829,1,0.0,1010
1353,2233428480b,1,34290.0,1882
1354,22336Ab8869,1,0.0,117
1355,2233b28b858,1,0.0,1933
1356,223438358b0,1,0.0,1099
1357,2234436A84b,1,0.0,1003
1358,22346AAb846,1,0.0,602
1359,2234949483b,1,0.0,274
1360,22350A5883b,1,0.0,1794
1361,22354348860,1,0.0,547
1362,22356A6658,1,0.0,105
1363,22358586862,1,4000.0,940
1364,22359684A4,1,39980.0,1072
1365,2235b490896,1,0.0,1524
1366,22360062840,2,68278.28,42
1367,22360A03890,1,3900.0,1142
1368,2236400080b,3,13850.0,128
1369,223649b68bA,1,17955.0,1531
1370,22364b3A4A,1,15680.0,1792
1371,2236A40843,3,0.0,957
1372,22382242892,2,6760.0,1090
1373,223824bb85b,2,8900.0,428
1374,223830b6805,1,5355.0,152
1375,22384328840,1,0.0,2044
1376,223854b68A9,1,5200.0,940
1377,2238554998,1,0.0,876
1378,22388528836,1,16821.0,1736
1379,223885658bA,1,0.0,1451
1380,22388A3489b,1,0.0,100
1381,2238924b52,1,0.0,776
1382,2238A50b8Ab,1,0.0,407
1383,223942235A,1,39590.1,237
1384,22395038822,1,9265.0,737
1385,223A28A6865,1,0.0,1172
1386,223A5553b92,1,0.0,421
1387,223A638380b,1,0.0,570
1388,223A893983b,2,0.0,467
1389,223A909A89,1,0.0,156
1390,223A94b58bb,1,0.0,616
1391,223AA05b804,1,7020.0,831
1392,223b2596829,1,0.0,723
1393,223b4b6b809,2,0.0,856
1394,223b505b805,1,13425.0,699
1395,223b5462823,1,0.0,1738
1396,223b6A3b888,1,0.0,923
1397,223b93888A4,1,36195.0,2070
1398,2240029b8A9,1,4537.5,187
1399,224029338A0,2,0.0,342
1400,224096b58b5,1,0.0,1365
1401,2240b493850,3,22050.0,253
1402,2242226282A,1,0.0,1014
1403,2242256A8A0,1,0.0,1693
1404,224230bb890,1,9100.0,1725
1405,2242390384b,1,0.0,1021
1406,2242492403,1,3990.0,2052
1407,22425b0480,2,10030.0,86
1408,22429540835,1,0.0,2106
1409,2242b328898,1,0.0,2101
1410,2242b50AA9,1,34500.0,1689
1411,22430266865,1,35490.0,1853
1412,224303648b5,1,20900.0,877
1413,22430599830,1,0.0,1694
1414,22433b43826,2,0.0,334
1415,2243503662,1,0.0,470
1416,2243625504,1,0.0,476
1417,2243A3628b6,1,24500.0,106
1418,2243Ab93850,1,0.0,1498
1419,2244048b805,5,14400.0,274
1420,224442b404,1,0.0,1838
1421,224463b6894,1,37350.0,281
1422,2244666b864,1,0.0,492
1423,224492bA30,1,0.0,1854
1424,2244b249802,1,0.0,846
1425,224599A605,1,0.0,1864
1426,2246292A23,1,0.0,363
1427,2246390648,1,0.0,26
1428,224692b0804,1,11200.0,1681
1429,22469A252,1,0.0,412
1430,22485A598b4,1,0.0,153
1431,224863240A,1,0.0,71
1432,2248830b858,3,0.0,243
1433,22488458805,1,0.0,2073
1434,224886436A,8,102636.64,1587
1435,224909Ab8AA,2,0.0,499
1436,2249245088,1,39980.0,996
1437,22493b5b80b,1,0.0,842
1438,224949322b,1,0.0,882
1439,224A223b86b,1,4200.0,1993
1440,224A4A34A0,1,15215.0,536
1441,224A5984884,1,0.0,531
1442,224A80b6806,1,5142.5,190
1443,224A9960840,1,5200.0,975
1444,224AA844b0,5,28175.0,33
1445,224b3A6964,2,0.0,29
1446,224b9b3b95,1,0.0,862
1447,22509328832,1,0.0,2031
1448,2250b942860,2,19100.0,1934
1449,2252039442,1,0.0,1996
1450,2252065b880,1,0.0,1618
1451,22522A398A9,1,37350.0,183
1452,225290bb894,1,0.0,945
1453,225292b003,1,0.0,1112
1454,2252A055859,1,4160.0,1359
1455,2252b9bb898,1,0.0,1016
1456,225309A308,1,0.0,488
1457,22533b09832,1,0.0,1868
1458,225382488b6,1,24266.67,1514
1459,22538656800,1,0.0,1666
1460,22538Ab48A3,1,0.0,526
1461,2253b6338A4,1,0.0,600
1462,22540230806,1,0.0,1815
1463,22545b08895,1,3588.0,1918
1464,2254A89b863,1,0.0,1155
1465,2254b380AA0,1,0.0,2007
1466,2254bb08884,1,0.0,1329
1467,225500068b9,1,14320.0,567
1468,2255593A8A3,1,4160.0,1104
1469,22555b5Ab5,1,33480.0,22
1470,225564bA840,1,0.0,2092
1471,2256058484,1,28192.5,831
1472,225629b390,1,0.0,2106
1473,225642646b,1,0.0,313
1474,2256509680A,1,4710.0,1502
1475,22565203829,1,36195.0,2052
1476,2256644960,2,20838.0,986
1477,2256A248860,3,3510.0,944
1478,2256A3664b2,1,17900.0,2017
1479,225843b88Ab,1,0.0,1757
1480,22586343859,1,0.0,1736
1481,2258665884A,1,0.0,1706
1482,225889Ab8b9,1,55600.0,41
1483,22590A4984,1,0.0,1911
1484,22598886828,1,0.0,1013
1485,22599963885,1,0.0,1882
1486,2259A304882,1,27230.0,1502
1487,225A2bA643,1,0.0,65
1488,225A5330282,1,0.0,856
1489,225A9355840,2,64400.0,1997
1490,225AA336820,1,32760.0,2004
1491,225Ab8388A0,1,0.0,1223
1492,225b298b805,1,0.0,1531
1493,225b2AbA368,1,5794.2,229
1494,225b8A09885,1,0.0,2039
1495,2260029b8bA,1,4122.5,219
1496,22602285854,1,20900.0,432
1497,22603593889,1,20000.0,532
1498,2260835589b,1,0.0,2002
1499,2260b968852,1,0.0,840
1500,22622632304,1,37733.0,1433
1501,22628908204,1,0.0,552
1502,2262A4389b,1,0.0,2057
1503,2262bA49830,1,24500.0,84
1504,22632A8A90,1,0.0,847
1505,226339008A0,1,0.0,940
1506,22636b29828,3,0.0,286
1507,22636b5b368,3,31637.5,232
1508,2263b92805,1,13900.0,2030
1509,226455b8420,4,28100.0,272
1510,2264563A843,1,45500.0,601
1511,22649b23866,1,37346.0,1751
1512,2264b568880,1,31984.0,610
1513,2265082694,1,0.0,797
1514,2265329096,1,0.0,1204
1515,22654340864,2,53290.0,411
1516,226555968b0,2,34591.0,1680
1517,2265968A88,1,38100.0,1982
1518,2265b8A94,1,6200.0,105
1519,2266403680b,1,0.0,89
1520,22664204882,2,0.0,264
1521,226644b823,1,17900.0,1954
1522,22664A8b856,1,0.0,250
1523,2266624b848,1,23259.95,509
1524,22669698034,1,6900.0,1631
1525,2268309A850,1,0.0,2101
1526,22686625864,1,0.0,461
1527,22686A4905,1,0.0,1514
1528,226953939b,1,33337.5,1979
1529,22698403802,1,0.0,1659
1530,2269A84A8A2,1,35800.0,1596
1531,2269bb0A3b,1,0.0,995
1532,226A099509,4,8785.0,853
1533,226A562900,1,0.0,251
1534,226A6bb5883,1,0.0,82
1535,226A88098b4,1,13000.0,1993
1536,226AA04b820,1,0.0,524
1537,226AA80b809,1,0.0,2080
1538,226Ab6b8890,1,0.0,881
1539,226b4692863,1,0.0,79
1540,226b5052825,2,0.0,1695
1541,226b5A3Ab0,2,5600.0,2007
1542,226b82A23,2,31360.0,1514
